Release date,Product,Platform,Impact,Max Severity,Article,Article (Link),Download,Download (Link),Build Number,Details,Details (Link)
"Jul 8, 2025",Windows Server 2016 (Server Core installation),,Elevation of Privilege,Important,5062560,https://support.microsoft.com/help/5062560,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062560,10.0.14393.8246,CVE-2025-49727,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49727
"Jul 8, 2025",Windows Server 2016,,Elevation of Privilege,Important,5062560,https://support.microsoft.com/help/5062560,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062560,10.0.14393.8246,CVE-2025-49727,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49727
"Jul 8, 2025",Windows 11 Version 23H2 for x64-based Systems,,Elevation of Privilege,Important,5062552,https://support.microsoft.com/help/5062552,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062552,10.0.22631.5624,CVE-2025-49725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49725
"Jul 8, 2025",Windows 11 Version 23H2 for ARM64-based Systems,,Elevation of Privilege,Important,5062552,https://support.microsoft.com/help/5062552,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062552,10.0.22631.5624,CVE-2025-49725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49725
"Jul 8, 2025",Windows Server 2025 (Server Core installation),,Elevation of Privilege,Important,5062553,https://support.microsoft.com/help/5062553,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062553,10.0.26100.4652,CVE-2025-49725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49725
"Jul 8, 2025",Windows 10 Version 22H2 for 32-bit Systems,,Elevation of Privilege,Important,5062554,https://support.microsoft.com/help/5062554,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062554,10.0.19045.6093,CVE-2025-49725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49725
"Jul 8, 2025",Windows 10 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5062554,https://support.microsoft.com/help/5062554,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062554,10.0.19045.6093,CVE-2025-49725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49725
"Jul 8, 2025",Windows 10 Version 22H2 for x64-based Systems,,Elevation of Privilege,Important,5062554,https://support.microsoft.com/help/5062554,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062554,10.0.19045.6093,CVE-2025-49725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49725
"Jul 8, 2025",Windows 11 Version 22H2 for x64-based Systems,,Elevation of Privilege,Important,5062552,https://support.microsoft.com/help/5062552,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062552,10.0.22621.5624,CVE-2025-49725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49725
"Jul 8, 2025",Windows 11 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5062552,https://support.microsoft.com/help/5062552,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062552,10.0.22621.5624,CVE-2025-49725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49725
"Jul 8, 2025",Windows 10 Version 21H2 for x64-based Systems,,Elevation of Privilege,Important,5062554,https://support.microsoft.com/help/5062554,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062554,10.0.19044.6093,CVE-2025-49725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49725
"Jul 8, 2025",Windows 10 Version 21H2 for ARM64-based Systems,,Elevation of Privilege,Important,5062554,https://support.microsoft.com/help/5062554,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062554,10.0.19044.6093,CVE-2025-49725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49725
"Jul 8, 2025",Windows 10 Version 21H2 for 32-bit Systems,,Elevation of Privilege,Important,5062554,https://support.microsoft.com/help/5062554,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062554,10.0.19044.6093,CVE-2025-49725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49725
"Jul 8, 2025",Windows Server 2022 (Server Core installation),,Elevation of Privilege,Important,5062572,https://support.microsoft.com/help/5062572,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062572,10.0.20348.3932,CVE-2025-49725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49725
"Jul 8, 2025",Windows Server 2022,,Elevation of Privilege,Important,5062572,https://support.microsoft.com/help/5062572,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062572,10.0.20348.3932,CVE-2025-49725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49725
"Jul 8, 2025",Windows 10 Version 21H2 for x64-based Systems,,Denial of Service,Important,5062554,https://support.microsoft.com/help/5062554,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062554,10.0.19044.6093,CVE-2025-49722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49722
"Jul 8, 2025",Windows 10 Version 21H2 for ARM64-based Systems,,Denial of Service,Important,5062554,https://support.microsoft.com/help/5062554,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062554,10.0.19044.6093,CVE-2025-49722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49722
"Jul 8, 2025",Microsoft SharePoint Server 2019,,Spoofing,Important,5002741,https://support.microsoft.com/help/5002741,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108259,16.0.10417.20027,CVE-2025-49706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49706
"Jul 8, 2025",Microsoft SharePoint Enterprise Server 2016,,Spoofing,Important,5002744,https://support.microsoft.com/help/5002744,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108257,16.0.5508.1000,CVE-2025-49706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49706
"Jul 8, 2025",Microsoft PowerPoint 2016 (64-bit edition),,Remote Code Execution,Important,5002746,https://support.microsoft.com/help/5002746,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108254,16.0.5508.1000,CVE-2025-49705,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49705
"Jul 8, 2025",Microsoft PowerPoint 2016 (32-bit edition),,Remote Code Execution,Important,5002746,https://support.microsoft.com/help/5002746,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108254,16.0.5508.1000,CVE-2025-49705,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49705
"Jul 8, 2025",Microsoft Office LTSC for Mac 2024,,Remote Code Execution,Important,Release Notes,https://go.microsoft.com/fwlink/p/?linkid=831049,Security Update,,16.99.25071321,CVE-2025-49705,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49705
"Jul 8, 2025",Microsoft Office LTSC 2024 for 64-bit editions,,Remote Code Execution,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-49705,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49705
"Jul 8, 2025",Microsoft Office LTSC 2024 for 32-bit editions,,Remote Code Execution,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-49705,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49705
"Jul 8, 2025",Microsoft Office LTSC 2021 for 32-bit editions,,Remote Code Execution,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-49705,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49705
"Jul 8, 2025",Microsoft Office LTSC 2021 for 64-bit editions,,Remote Code Execution,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-49705,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49705
"Jul 8, 2025",Microsoft Office LTSC for Mac 2021,,Remote Code Execution,Important,Release Notes,https://go.microsoft.com/fwlink/p/?linkid=831049,Security Update,https://go.microsoft.com/fwlink/p/?linkid=831049,16.99.25071321,CVE-2025-49705,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49705
"Jul 8, 2025",Microsoft 365 Apps for Enterprise for 64-bit Systems,,Remote Code Execution,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/office365-proplus-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-49705,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49705
"Jul 8, 2025",Microsoft SharePoint Enterprise Server 2016,,Remote Code Execution,Critical,5002744,https://support.microsoft.com/help/5002744,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108257,16.0.5508.1000,CVE-2025-49704,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49704
"Jul 8, 2025",Microsoft Word 2016 (64-bit edition),,Remote Code Execution,Critical,5002745,https://support.microsoft.com/help/5002745,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108256,16.0.5508.1000,CVE-2025-49703,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49703
"Jul 8, 2025",Microsoft Word 2016 (32-bit edition),,Remote Code Execution,Critical,5002745,https://support.microsoft.com/help/5002745,Security Update,https://www.microsoft.com/en-us/download/details.aspx?id=108256,16.0.5508.1000,CVE-2025-49703,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49703
"Jul 8, 2025",Microsoft Office LTSC for Mac 2024,,Remote Code Execution,Critical,Release Notes,https://go.microsoft.com/fwlink/p/?linkid=831049,Security Update,,16.99.25071321,CVE-2025-49703,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49703
"Jul 8, 2025","Windows Server 2022, 23H2 Edition (Server Core installation)",,Elevation of Privilege,Important,5062570,https://support.microsoft.com/help/5062570,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062570,10.0.25398.1732,CVE-2025-49685,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49685
"Jul 8, 2025",Windows 11 Version 23H2 for x64-based Systems,,Elevation of Privilege,Important,5062552,https://support.microsoft.com/help/5062552,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062552,10.0.22631.5624,CVE-2025-49685,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49685
"Jul 8, 2025",Windows 11 Version 23H2 for ARM64-based Systems,,Elevation of Privilege,Important,5062552,https://support.microsoft.com/help/5062552,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062552,10.0.22631.5624,CVE-2025-49685,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49685
"Jul 8, 2025",Windows 10 Version 22H2 for 32-bit Systems,,Elevation of Privilege,Important,5062554,https://support.microsoft.com/help/5062554,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062554,10.0.19045.6093,CVE-2025-49685,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49685
"Jul 8, 2025",Windows 10 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5062554,https://support.microsoft.com/help/5062554,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062554,10.0.19045.6093,CVE-2025-49685,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49685
"Jul 8, 2025",Windows 11 Version 22H2 for x64-based Systems,,Information Disclosure,Important,5062552,https://support.microsoft.com/help/5062552,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062552,10.0.22621.5624,CVE-2025-49684,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49684
"Jul 8, 2025",Windows 10 Version 21H2 for x64-based Systems,,Information Disclosure,Important,5062554,https://support.microsoft.com/help/5062554,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062554,10.0.19044.6093,CVE-2025-49684,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49684
"Jul 8, 2025",Windows 10 Version 21H2 for 32-bit Systems,,Information Disclosure,Important,5062554,https://support.microsoft.com/help/5062554,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062554,10.0.19044.6093,CVE-2025-49684,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49684
"Jul 8, 2025",Windows Server 2022 (Server Core installation),,Information Disclosure,Important,5062572,https://support.microsoft.com/help/5062572,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062572,10.0.20348.3932,CVE-2025-49684,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49684
"Jul 8, 2025",Windows Server 2022,,Information Disclosure,Important,5062572,https://support.microsoft.com/help/5062572,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062572,10.0.20348.3932,CVE-2025-49684,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49684
"Jul 8, 2025",Windows Server 2019 (Server Core installation),,Information Disclosure,Important,5062557,https://support.microsoft.com/help/5062557,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062557,10.0.17763.7558,CVE-2025-49684,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49684
"Jul 8, 2025",Windows Server 2019,,Information Disclosure,Important,5062557,https://support.microsoft.com/help/5062557,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062557,10.0.17763.7558,CVE-2025-49684,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49684
"Jul 8, 2025",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Important,5062557,https://support.microsoft.com/help/5062557,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062557,10.0.17763.7558,CVE-2025-49684,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49684
"Jul 8, 2025",Windows Server 2016 (Server Core installation),,Remote Code Execution,Important,5062560,https://support.microsoft.com/help/5062560,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062560,10.0.14393.8246,CVE-2025-49668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49668
"Jul 8, 2025",Windows Server 2016,,Remote Code Execution,Important,5062560,https://support.microsoft.com/help/5062560,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062560,10.0.14393.8246,CVE-2025-49668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49668
"Jul 8, 2025",Windows Server 2025,,Remote Code Execution,Important,5062553,https://support.microsoft.com/help/5062553,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062553,10.0.26100.4652,CVE-2025-49668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49668
"Jul 8, 2025","Windows Server 2022, 23H2 Edition (Server Core installation)",,Remote Code Execution,Important,5062570,https://support.microsoft.com/help/5062570,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062570,10.0.25398.1732,CVE-2025-49668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49668
"Jul 8, 2025",Windows Server 2025 (Server Core installation),,Remote Code Execution,Important,5062553,https://support.microsoft.com/help/5062553,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062553,10.0.26100.4652,CVE-2025-49668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49668
"Jul 8, 2025",Windows Server 2022 (Server Core installation),,Remote Code Execution,Important,5062572,https://support.microsoft.com/help/5062572,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062572,10.0.20348.3932,CVE-2025-49668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49668
"Jul 8, 2025",Windows Server 2022,,Remote Code Execution,Important,5062572,https://support.microsoft.com/help/5062572,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062572,10.0.20348.3932,CVE-2025-49668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-49668
